,Unnamed: 0,Submission ID,Submission ID generated by device,Transfers Date,Vessel,Transfers : Time Question,Transfers : Hour,Transfers : To/From where?,Transfers : Turbine,Transfers : No. of Pax,Transfers : Transfer Up/Down,Transfers : No. of Cargo Lifts/Drops,Lat,Lon,datetime,distance,Distance_abs,Total fuel used L,VHM0 (Wave Height),Eastward Wind,Northward Wind,Eastward Current,Northward Current
3886,3886,73022307,a8255f5d-d2a2-4622-93fb-ec759919e843,05/08/2022,Njord Forseti,15:20:00,15,Tp/Substation,EA1 E18,3,Down (On to CTV),2,52.265,2.5288,05/08/2022 15:20,10.04287651181221,0,204.36483652900006,0.9420000447425992,2.03,-7.85,-0.238000011,-0.699000033
3887,3887,73022307,a8255f5d-d2a2-4622-93fb-ec759919e843,05/08/2022,Njord Forseti,16:25:00,16,Tp/Substation,EA1 A10,4,Down (On to CTV),2,52.20018333,2.43635,05/08/2022 16:25,18.357308387756348,5.167392524066181,455.96503483000004,0.9180000436026604,-0.46,-6.63,-0.132000006,-0.443000021
3888,3888,73022307,a8255f5d-d2a2-4622-93fb-ec759919e843,05/08/2022,Njord Forseti,18:15:00,18,Shore,Lowestoft,7,Up (Leaving CTV),2,52.474199,1.736557,05/08/2022 18:15,13.286370823159814,30.491340871943905,297.6535263,,1.13,-4.93,0.1070000050822272,0.6720000319182873
3905,3905,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,07:00:00,6,Shore,Lowestoft,6,Down (On to CTV),0,52.474199,1.736557,06/08/2022 07:00,0,0,0,,2.02,-2.62,0.090000004,0.6180000293534249
3906,3906,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,08:35:00,8,Tp/Substation,EA1 G27,3,Up (Leaving CTV),2,52.32916667,2.558016667,06/08/2022 08:35,13.798351645469666,31.326093853395182,436.0362428,0.5000000237487257,1.62,-0.97,0.1920000091195106,0.6990000332007185
3907,3907,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,09:15:00,9,Tp/Substation,EA1 G24,3,Up (Leaving CTV),2,52.3092,2.5683,06/08/2022 09:15,0.7610815465450287,1.256810895877151,4.547685637,0.5060000240337104,1.62,-0.97,0.1920000091195106,0.6990000332007185
3908,3908,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,14:55:00,14,Tp/Substation,EA1 G27,3,Down (On to CTV),2,52.32916667,2.558016667,06/08/2022 14:55,19.24565240740776,1.256810895877151,407.5278418150001,0.4460000211838633,0.18,-2.28,-0.261000012,-0.940000045
3909,3909,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,15:16:00,15,Tp/Substation,EA1 G24,3,Down (On to CTV),2,52.3092,2.5683,06/08/2022 15:16,7.834722757339477,1.256810895877151,178.25462169999997,0.4500000213738531,0.18,-2.28,-0.261000012,-0.940000045
3910,3910,73036913,894f8850-5f25-40c0-936c-181152f982f8,06/08/2022,Njord Magni,17:00:00,17,Shore,Lowestoft,6,Up (Leaving CTV),0,52.474199,1.736557,06/08/2022 17:00,13.926873371005058,32.044826135184024,313.33364998700006,,-5.42,-0.46,0.008,0.1150000054622069
3911,3911,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,06:45:00,6,Shore,Lowestoft,6,Down (On to CTV),0,52.474199,1.736557,06/08/2022 06:45,0,0,0,,2.02,-2.62,0.090000004,0.6180000293534249
3912,3912,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,08:29:00,8,Tp/Substation,EA1 A10,3,Up (Leaving CTV),2,52.20018333,2.43635,06/08/2022 08:29,22.65613174438477,30.491340871943905,584.6306715220001,0.4840000229887664,1.58,-1.34,0.2140000101644545,0.6820000323932618
3913,3913,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,09:15:00,9,Tp/Substation,EA1 F27,3,Up (Leaving CTV),2,52.32545,2.527783333,06/08/2022 09:15,1.7012162804603577,8.237443998618659,7.602002123999998,0.5000000237487257,1.62,-0.97,0.1920000091195106,0.6990000332007185
3914,3914,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,11:37:00,11,Tp/Substation,EA1 F27,3,Down (On to CTV),2,52.32545,2.527783333,06/08/2022 11:37,10.475881040096285,0,250.68246726200005,0.4660000221338123,1.42,-0.72,0.014000001,-0.170000008
3915,3915,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,12:03:00,12,Tp/Substation,EA1 F20,3,Up (Leaving CTV),2,52.28075,2.55225,06/08/2022 12:03,0.3557981736958027,2.830142386164262,6.252399894000001,0.4620000219438225,1.42,-0.72,-0.011000001,-0.164000008
3916,3916,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,14:33:00,14,Tp/Substation,EA1 F20,3,Down (On to CTV),2,52.28075,2.55225,06/08/2022 14:33,9.799274802207949,0,174.13068682300002,0.4420000209938735,0.18,-2.28,-0.291000014,-0.932000044
3917,3917,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,16:00:00,16,Tp/Substation,EA1 A10,3,Down (On to CTV),3,52.20018333,2.43635,06/08/2022 16:00,20.583443224430084,6.446426679628512,499.6347795,0.4260000202339142,-1.59,-1.87,-0.301000014,-0.697000033
3918,3918,73038117,9255bfc2-d438-4351-a515-b0e1f01a2ab5,06/08/2022,Njord Forseti,17:40:00,17,Shore,Lowestoft,6,Up (Leaving CTV),4,52.474199,1.736557,06/08/2022 17:40,11.575268417596815,30.491340871943905,249.4579509,,-5.49,1.15,0.058000003,0.5500000261235982
3933,3933,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,06:45:00,6,Shore,Lowestoft,6,Down (On to CTV),2,52.474199,1.736557,07/08/2022 06:45,0,0,0,,3.29,-0.57,0.077000004,0.5090000241762027
3934,3934,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,08:15:00,8,Tp/Substation,EA1 D15,3,Up (Leaving CTV),4,52.24213333,2.509466667,07/08/2022 08:15,15.90145906805992,31.580749191698565,484.2892742579999,0.5600000265985727,2.11,1.06,0.1700000080745667,0.3770000179065391
3935,3935,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,09:00:00,9,Tp/Substation,EA1 G24,3,Up (Leaving CTV),2,52.3092,2.5683,07/08/2022 09:00,1.0600934028625488,4.570096044418949,12.10736338,0.574000027,2.78,-0.36,0.2090000099269673,0.605000029
3936,3936,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,14:33:00,14,Tp/Substation,EA1 G24,3,Down (On to CTV),5,52.3092,2.5683,07/08/2022 14:33,18.66797089576721,0,443.9759948,0.5300000251736492,-0.32,-0.92,-0.067000003,-0.779000037
3937,3937,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,15:00:00,15,Tp/Substation,EA1 D15,3,Down (On to CTV),3,52.24213333,2.509466667,07/08/2022 15:00,10.070318222045898,4.570096044418949,229.85629219999998,0.5180000246036798,-0.06,0.03,-0.088000004,-0.763000036
3938,3938,73044359,702a7711-47d8-4cb9-8922-c9cdea5687be,07/08/2022,Njord Magni,16:45:00,16,Shore,Lowestoft,6,Up (Leaving CTV),4,52.474199,1.736557,07/08/2022 16:45,16.262558728456497,31.580749191698565,365.3029954,,-4.84,1.84,-0.020000001,-0.291000014
3959,3959,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,06:55:00,6,Shore,Lowestoft,7,Down (On to CTV),0,52.474199,1.736557,08/08/2022 06:55,0,0,0,,0.14,-2.39,0.008,-0.024000001
3960,3960,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,08:30:00,8,Tp/Substation,EA1 C13,4,Up (Leaving CTV),4,52.22616667,2.486233333,08/08/2022 08:30,14.119380950927734,31.267990721606747,482.7485855,0.3460000164341181,-1.23,-1.64,0.1120000053197145,0.2790000132517889
3961,3961,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,09:10:00,9,Tp/Substation,EA1 D19,3,Up (Leaving CTV),3,52.26773333,2.495666667,08/08/2022 09:10,0.4266017600893974,2.519657938181678,7.722465478,0.3460000164341181,-1.04,-2.1,0.090000004,0.2930000139167532
3962,3962,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,14:40:00,14,Tp/Substation,EA1 D19,3,Down (On to CTV),2,52.26773333,2.495666667,08/08/2022 14:40,20.617442786693573,0,422.03148973169993,0.2920000138692558,-1.44,-2.76,-0.037000002,-0.272000013
3963,3963,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,15:05:00,15,Tp/Substation,EA1 C13,4,Down (On to CTV),2,52.22616667,2.486233333,08/08/2022 15:05,9.423137903,2.519657938181678,213.05300290000002,0.2900000137742609,-1.73,-2.57,-0.056000003,-0.239000011
3964,3964,73068172,e05b1d41-1fea-4cd0-af14-6b812ed2ad62,08/08/2022,Njord Magni,16:45:00,16,Shore,Lowestoft,7,Up (Leaving CTV),1,52.474199,1.736557,08/08/2022 16:45,13.114845119416714,31.267990721606747,292.51597400799994,,-4.01,-1.5,-0.040000002,-0.543000026
3973,3973,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,06:55:00,6,Shore,Lowestoft,8,Down (On to CTV),0,52.474199,1.736557,08/08/2022 06:55,0,0,0,,0.14,-2.39,0.008,-0.024000001
3974,3974,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,08:40:00,8,Tp/Substation,EA1 E18,5,Up (Leaving CTV),6,52.265,2.5288,08/08/2022 08:40,15.436161518096924,31.642043411833928,512.8508414,0.3520000167191028,-0.67,-2.28,0.1040000049397349,0.2810000133467838
3975,3975,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,09:20:00,9,Tp/Substation,EA1 D22,4,Up (Leaving CTV),4,52.28693333,2.486116667,08/08/2022 09:20,0.5980521142482758,2.0476573642843916,6.034931377,0.348000017,-1.04,-2.1,0.090000004,0.2930000139167532
3976,3976,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,12:22:00,12,Tp/Substation,EA1 D22,3,Down (On to CTV),4,52.28693333,2.486116667,08/08/2022 12:22,6.532775431871414,0,187.3466097,0.3140000149141997,-2.05,-2.42,0.1630000077420845,0.6790000322507694
3977,3977,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,12:55:00,12,Tp/Substation,EA1 F24,3,Up (Leaving CTV),2,52.30608333,2.538183333,08/08/2022 12:55,0.3760645389556885,2.230952606905609,1.6684209025999996,0.3200000151991844,-1.64,-2.56,0.1050000049872323,0.4660000221338123
3978,3978,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,15:30:00,15,Tp/Substation,EA1 F24,3,Down (On to CTV),2,52.30608333,2.538183333,08/08/2022 15:30,5.7905882224440575,0,127.42876124700003,0.3000000142492354,-1.32,-3.77,-0.102000005,-0.661000031
3979,3979,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,16:40:00,16,Tp/Substation,EA1 E18,5,Down (On to CTV),2,52.265,2.5288,08/08/2022 16:40,18.41508960723877,2.4906211664690048,481.11216987800003,0.3140000149141997,-1.8,-4.21,-0.272000013,-0.877000042
3980,3980,73071061,4a87dbc8-4cea-4a6c-9da4-4955ae00e56b,08/08/2022,Njord Forseti,18:28:00,18,Shore,Lowestoft,8,Up (Leaving CTV),0,52.474199,1.736557,08/08/2022 18:28,15.40545324422419,31.642043411833928,368.01859651899997,,-4.13,-1.94,-0.032000002,-0.405000019
3981,3981,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,06:40:00,6,Shore,Lowestoft,7,Down (On to CTV),1,52.474199,1.736557,09/08/2022 06:40,0,0,0,,-1.92,-2.77,-0.030000001,-0.379000018
3982,3982,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,08:23:00,8,Tp/Substation,EA1 E18,4,Up (Leaving CTV),2,52.265,2.5288,09/08/2022 08:23,16.81160807609558,31.642043411833928,497.31974336199994,0.4400000208988786,-2.97,-3.69,-0.189000009,-0.550000026
3983,3983,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,08:56:00,8,Tp/Substation,EA1 E24,3,Up (Leaving CTV),2,52.30326667,2.508366667,09/08/2022 08:56,1.142570734024048,2.417020537052746,12.726348951240002,0.4320000205188989,-3.5,-3.67,-0.086000004,-0.250000012
3984,3984,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,09:57:00,9,Tp/Substation,EA1 E24,3,Down (On to CTV),2,52.30326667,2.508366667,09/08/2022 09:57,2.662720948457718,0,129.4747794,0.4320000205188989,-3.4,-3.71,0.015000001,0.1700000080745667
3985,3985,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,10:30:00,10,Tp/Substation,EA1 G24,3,Up (Leaving CTV),2,52.3092,2.5683,09/08/2022 10:30,0.1479950323700904,2.2288771350283434,4.89853724,0.4380000208038836,-3.29,-3.92,0.098000005,0.5440000258386135
3986,3986,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,11:48:00,11,Tp/Substation,EA1 G24,3,Down (On to CTV),2,52.3092,2.5683,09/08/2022 11:48,4.0511696338653564,0,193.55478495500003,0.4380000208038836,-3.23,-3.95,0.1590000075520947,0.7790000370005146
3987,3987,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,12:37:00,12,Tp/Substation,EA1 E19,3,Up (Leaving CTV),2,52.27136667,2.525566667,09/08/2022 12:37,0.8759365528821945,2.7609293198305536,7.463979635000001,0.4560000216588378,-3.21,-4.15,0.2070000098319724,0.7740000367630273
3988,3988,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,14:20:00,14,Tp/Substation,EA1 E19,3,Down (On to CTV),2,52.27136667,2.525566667,09/08/2022 14:20,8.582467377185822,0,215.62218421400001,0.4640000220388174,-3.3,-4.5,0.1180000056046992,0.5830000276910141
3989,3989,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,14:54:00,14,Tp/Substation,EA1 E18,3,Down (On to CTV),2,52.265,2.5288,09/08/2022 14:54,11.96742057800293,0.4002933998040024,278.8151523,0.4640000220388174,-3.54,-5,0.005,0.2750000130617991
3990,3990,73099508,5132bcad-714f-4a43-9cdd-4bb8a3363ff6,09/08/2022,Njord Forseti,16:40:00,16,Shore,Lowestoft,7,Down (On to CTV),3,52.474199,1.736557,09/08/2022 16:40,14.808753848075868,31.642043411833928,344.97964807599993,,-4.78,-2.21,-0.075000004,-0.675000032
3991,3991,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,06:45:00,6,Shore,Lowestoft,9,Down (On to CTV),4,52.474199,1.736557,09/08/2022 06:45,0,0,0,,-1.92,-2.77,-0.030000001,-0.379000018
3992,3992,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,09:19:00,9,Tp/Substation,EA1 D19,4,Up (Leaving CTV),2,52.26773333,2.495666667,09/08/2022 09:19,20.353150695562363,30.463110743032104,641.9341956,0.4380000208038836,-3.56,-3.42,-0.076000004,-0.229000011
3993,3993,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,13:50:00,13,Tp/Substation,EA1 D19,4,Down (On to CTV),2,52.26773333,2.495666667,09/08/2022 13:50,12.76292136311531,0,272.31678776699994,0.4600000218488276,-3.46,-4.14,0.1230000058421865,0.6130000291159377
3994,3994,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,15:02:00,15,Tp/Substation,EA1 D19,2,Up (Leaving CTV),0,52.26773333,2.495666667,09/08/2022 15:02,4.213285744190216,0,104.3160257,0.4600000218488276,-3.73,-4.59,0.014000001,0.2960000140592456
3995,3995,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,15:58:00,15,Tp/Substation,EA1 D19,2,Down (On to CTV),0,52.26773333,2.495666667,09/08/2022 15:58,20.801958084106445,0,475.6575846999999,0.4600000218488276,-3.93,-4.81,-0.055000003,-0.154000007
3996,3996,73100422,d671580a-571f-4669-9c83-ef1765152541,09/08/2022,Njord Magni,17:35:00,17,Shore,Lowestoft,9,Up (Leaving CTV),6,52.474199,1.736557,09/08/2022 17:35,10.256631903350351,30.463110743032104,234.82954581400006,,-4.8,-1.8,-0.042000002,-0.608000029
4004,4004,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,07:25:00,7,Shore,Lowestoft,8,Down (On to CTV),0,52.474199,1.736557,10/08/2022 07:25,0,0,0,,-4.1,-1.68,-0.035000002,-0.579000028
4005,4005,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,08:57:00,8,Tp/Substation,EA1 E18,5,Up (Leaving CTV),3,52.265,2.5288,10/08/2022 08:57,13.269988536834717,31.642043411833928,460.92084936500004,0.596000028,-5.19,-2.6,-0.234000011,-0.62900003
4006,4006,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,09:39:00,9,Tp/Substation,EA1 F23,3,Up (Leaving CTV),2,52.2998,2.54155,10/08/2022 09:39,0.6466628536581993,2.1412493257493956,3.726208864,0.5900000280234963,-5.22,-2.77,-0.119000006,-0.300000014
4007,4007,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,12:23:00,12,Tp/Substation,EA1 F23,3,Down (On to CTV),2,52.2998,2.54155,10/08/2022 12:23,11.057479813694954,0,289.0321951826999,0.596000028,-5.21,-3.05,0.1360000064596533,0.6190000294009224
4008,4008,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,12:54:00,12,Tp/Substation,EA1 D11,3,Up (Leaving CTV),3,52.21665,2.522866667,10/08/2022 12:54,2.566053628921509,5.039361074525041,70.82191695,0.6120000290684402,-4.56,-3,0.2480000117793679,0.8660000411327928
4009,4009,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,13:42:00,13,Tp/Substation,EA1 E18,5,Down (On to CTV),3,52.265,2.5288,10/08/2022 13:42,3.2504293024539948,2.911140634199714,30.089722191999996,0.6040000286884606,-4.34,-3.47,0.2400000113993883,0.8640000410377979
4010,4010,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,15:18:00,15,Tp/Substation,EA1 D11,3,Down (On to CTV),2,52.21665,2.522866667,10/08/2022 15:18,18.94305682182312,2.911140634199714,431.9933673,0.6180000293534249,-4.44,-3.49,0.1540000073146075,0.6620000314433128
4011,4011,73135792,e781f19b-b8a3-446f-b267-8a9aea2f6997,10/08/2022,Njord Forseti,18:00:00,17,Shore,Lowestoft,8,Up (Leaving CTV),3,52.474199,1.736557,10/08/2022 18:00,16.68336760252714,32.72447154857469,374.3279117884399,,-4.64,-2.25,-0.070000003,-0.730000035
4012,4012,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,07:35:00,7,Shore,Lowestoft,4,Down (On to CTV),0,52.474199,1.736557,10/08/2022 07:35,0,0,0,,-4.21,-1.81,-0.032000002,-0.41800002
4013,4013,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,09:40:00,9,Tp/Substation,EA1 D19,4,Up (Leaving CTV),0,52.26773333,2.495666667,10/08/2022 09:40,19.05268836021424,30.463110743032104,477.6870397,0.5940000282134861,-5.31,-2.48,-0.126000006,-0.290000014
4014,4014,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,09:55:00,9,Tp/Substation,EA1 D19,4,Down (On to CTV),0,52.26773333,2.495666667,10/08/2022 09:55,0.6531734466552734,0,2.7954351820000003,0.5940000282134861,-5.31,-2.48,-0.126000006,-0.290000014
4015,4015,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,10:10:00,10,Tp/Substation,EA1 D15,4,Up (Leaving CTV),3,52.24213333,2.509466667,10/08/2022 10:10,1.5715194940567017,1.6185585835162388,10.48472557,0.6040000286884606,-5.38,-2.37,-0.119000006,-0.300000014
4016,4016,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,15:50:00,15,Tp/Substation,EA1 D15,4,Down (On to CTV),3,52.24213333,2.509466667,10/08/2022 15:50,27.56945240497589,0,475.12688769905003,0.6120000290684402,-4.69,-3.54,0.008,0.3740000177640468
4017,4017,73136715,b924f780-2ae0-4797-97a2-3254c20a1ebd,10/08/2022,Njord Magni,17:35:00,17,Shore,Lowestoft,4,Up (Leaving CTV),5,52.474199,1.736557,10/08/2022 17:35,16.199784837663174,31.580749191698565,355.9110175610001,,-4.64,-2.25,-0.070000003,-0.730000035
4018,4018,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,06:40:00,6,Shore,Lowestoft,7,Down (On to CTV),0,52.474199,1.736557,11/08/2022 06:40,0,0,0,,-3.01,-1.86,-0.033000002,-0.700000033
4019,4019,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,08:17:00,8,Tp/Substation,EA1 E18,4,Up (Leaving CTV),2,52.265,2.5288,11/08/2022 08:17,17.994796365499496,31.642043411833928,509.9404413970001,0.5200000246986747,-3.83,-1.16,-0.271000013,-0.962000046
4020,4020,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,12:06:00,12,Tp/Substation,EA1 A10,3,Up (Leaving CTV),2,52.20018333,2.43635,11/08/2022 12:06,7.211190193891525,5.167392524066181,145.8111063,0.4840000229887664,-4.38,-1.94,0.048000002,0.3000000142492354
4021,4021,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,14:55:00,14,Tp/Substation,EA1 A10,3,Down (On to CTV),2,52.20018333,2.43635,11/08/2022 14:55,10.253039002418518,0,252.8317906,0.5280000250786543,-4.35,-3.73,0.2360000112093985,0.9710000461200252
4022,4022,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,15:35:00,15,Tp/Substation,EA1 E18,4,Down (On to CTV),5,52.265,2.5288,11/08/2022 15:35,14.37188732624054,5.167392524066181,319.93984159999997,0.5300000251736492,-4.25,-3.87,0.142000007,0.7720000366680324
4023,4023,73171237,110bca86-fba5-48d0-999a-bb84f998eb6f,11/08/2022,Njord Forseti,17:25:00,17,Shore,Lowestoft,7,Up (Leaving CTV),6,52.474199,1.736557,11/08/2022 17:25,16.00870943814516,31.642043411833928,348.30853678999995,,-3.96,-2.38,-0.077000004,-0.200000009
4087,4087,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,06:35:00,6,Shore,Lowestoft,6,Down (On to CTV),2,52.474199,1.736557,12/08/2022 06:35,0,0,0,,-4.54,-1.78,-0.072000003,-0.795000038
4088,4088,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,08:20:00,8,Tp/Substation,EA1 C17,3,Up (Leaving CTV),2,52.25163333,2.472466667,12/08/2022 08:20,16.919352412223816,30.109117606540863,461.6766789410001,0.6460000306833535,-5.27,-1.4,-0.255000012,-0.984000047
4089,4089,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,08:50:00,8,Tp/Substation,EA1 D15,3,Up (Leaving CTV),4,52.24213333,2.509466667,12/08/2022 08:50,0.8415047526359558,1.4748910697172564,4.802640209,0.6460000306833535,-5.12,-1.39,-0.306000015,-1.024000049
4090,4090,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,15:15:00,15,Tp/Substation,EA1 D15,3,Down (On to CTV),4,52.24213333,2.509466667,12/08/2022 15:15,15.656890943646433,0,279.30178646700006,0.6140000291634351,-5.17,-3.71,0.3190000151516869,1.0710000508697703
4091,4091,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,15:40:00,15,Tp/Substation,EA1 C17,3,Down (On to CTV),5,52.25163333,2.472466667,12/08/2022 15:40,9.040104866027832,1.4748910697172564,198.644249,0.616000029,-5.56,-3.7,0.2730000129668042,1.0270000487798825
4092,4092,73204012,b0c6308e-72c5-493f-a486-c1a0fb34fb07,12/08/2022,Njord Magni,17:25:00,17,Shore,Lowestoft,6,Up (Leaving CTV),6,52.474199,1.736557,12/08/2022 17:25,14.278320852667092,30.109117606540863,319.7371957,,-4.74,-2.93,-0.007,0.3240000153891742
4093,4093,73204074,9a0d32ee-fb46-47ad-b0b0-99ac1dcb2b4d,12/08/2022,Njord Forseti,07:15:00,6,Shore,Lowestoft,7,Down (On to CTV),3,52.474199,1.736557,12/08/2022 07:15,0,0,0,,-4.54,-1.78,-0.072000003,-0.795000038
4094,4094,73204074,9a0d32ee-fb46-47ad-b0b0-99ac1dcb2b4d,12/08/2022,Njord Forseti,08:49:00,8,Tp/Substation,EA1 C22,3,Up (Leaving CTV),2,52.28361667,2.455,12/08/2022 08:49,13.12976598739624,28.71022564178958,451.9410228,0.6440000305883586,-5.19,-1.65,-0.320000015,-1.04300005
4095,4095,73204074,9a0d32ee-fb46-47ad-b0b0-99ac1dcb2b4d,12/08/2022,Njord Forseti,09:24:00,9,Tp/Substation,EA1 C15,4,Up (Leaving CTV),6,52.23921667,2.4795,12/08/2022 09:24,1.4136633574962616,2.813729159,5.482348792,0.6460000306833535,-5.38,-1.6,-0.320000015,-1.04300005
4096,4096,73204074,9a0d32ee-fb46-47ad-b0b0-99ac1dcb2b4d,12/08/2022,Njord Forseti,15:24:00,15,Tp/Substation,EA1 C22,3,Down (On to CTV),2,52.28361667,2.455,12/08/2022 15:24,22.932908535003666,2.813729159,431.7160633,0.6180000293534249,-5.47,-3.8,0.3010000142967328,1.101000052294694
